sample_type,sample_id,delay_days,decision,warning_flag,support_probability,recheck_advice
普通钢筋,8,11,支持曾遭雷击,否,0.999985,recheck_with_site_evidence
普通钢筋,8,12,支持曾遭雷击,否,0.999992,recheck_with_site_evidence
普通钢筋,8,13,支持曾遭雷击,否,0.999976,recheck_with_site_evidence
普通钢筋,8,14,支持曾遭雷击,否,0.999972,recheck_with_site_evidence
普通钢筋,8,15,支持曾遭雷击,否,0.999975,recheck_with_site_evidence
普通钢筋,8,22,支持曾遭雷击,否,0.999735,recheck_with_site_evidence
普通钢筋,8,30,支持曾遭雷击,否,0.999849,recheck_with_site_evidence
普通钢筋,8,37,支持曾遭雷击,否,0.999707,recheck_with_site_evidence
普通钢筋,8,44,支持曾遭雷击,否,0.999808,recheck_with_site_evidence
普通钢筋,8,51,灰区/证据不足,是,0.999975,delay_too_long_add_other_evidence
普通钢筋,8,58,灰区/证据不足,是,0.999836,delay_too_long_add_other_evidence
普通钢筋,8,90,灰区/证据不足,是,0.999997,delay_too_long_add_other_evidence
普通钢筋,9,1,支持曾遭雷击,否,0.999991,recheck_with_site_evidence
普通钢筋,9,2,支持曾遭雷击,否,0.999982,recheck_with_site_evidence
普通钢筋,9,3,支持曾遭雷击,否,0.999968,recheck_with_site_evidence
普通钢筋,9,4,支持曾遭雷击,否,0.999972,recheck_with_site_evidence
普通钢筋,9,5,支持曾遭雷击,否,0.999978,recheck_with_site_evidence
普通钢筋,9,6,支持曾遭雷击,否,0.999974,recheck_with_site_evidence
普通钢筋,9,7,支持曾遭雷击,否,0.999975,recheck_with_site_evidence
普通钢筋,9,8,支持曾遭雷击,否,0.999967,recheck_with_site_evidence
普通钢筋,9,9,支持曾遭雷击,否,0.999971,recheck_with_site_evidence
普通钢筋,9,10,支持曾遭雷击,否,0.999983,recheck_with_site_evidence
普通钢筋,9,11,支持曾遭雷击,否,0.999993,recheck_with_site_evidence
普通钢筋,9,12,支持曾遭雷击,否,0.999996,recheck_with_site_evidence
普通钢筋,9,13,支持曾遭雷击,否,0.999988,recheck_with_site_evidence
普通钢筋,9,14,支持曾遭雷击,否,0.999986,recheck_with_site_evidence
普通钢筋,9,15,支持曾遭雷击,否,0.999988,recheck_with_site_evidence
普通钢筋,9,22,支持曾遭雷击,否,0.99985,recheck_with_site_evidence
普通钢筋,9,30,支持曾遭雷击,否,0.999917,recheck_with_site_evidence
普通钢筋,9,37,支持曾遭雷击,否,0.999833,recheck_with_site_evidence
普通钢筋,9,44,支持曾遭雷击,否,0.999893,recheck_with_site_evidence
普通钢筋,9,51,灰区/证据不足,是,0.999988,delay_too_long_add_other_evidence
普通钢筋,9,58,灰区/证据不足,是,0.999911,delay_too_long_add_other_evidence
普通钢筋,9,90,灰区/证据不足,是,0.999998,delay_too_long_add_other_evidence
普通钢筋,10,1,支持曾遭雷击,否,0.976226,recheck_with_site_evidence
普通钢筋,10,2,灰区/证据不足,否,0.969887,recheck_with_site_evidence
普通钢筋,10,3,灰区/证据不足,否,0.962644,recheck_with_site_evidence
普通钢筋,10,4,灰区/证据不足,否,0.964484,recheck_with_site_evidence
普通钢筋,10,5,灰区/证据不足,否,0.967284,recheck_with_site_evidence
普通钢筋,10,6,灰区/证据不足,否,0.965493,recheck_with_site_evidence
普通钢筋,10,7,灰区/证据不足,否,0.965939,recheck_with_site_evidence
普通钢筋,10,8,灰区/证据不足,否,0.962263,recheck_with_site_evidence
普通钢筋,10,9,灰区/证据不足,否,0.964232,recheck_with_site_evidence
普通钢筋,10,10,灰区/证据不足,否,0.970548,recheck_with_site_evidence
普通钢筋,10,11,支持曾遭雷击,否,0.978045,recheck_with_site_evidence
普通钢筋,10,12,支持曾遭雷击,否,0.982943,recheck_with_site_evidence
普通钢筋,10,13,灰区/证据不足,否,0.973948,recheck_with_site_evidence
普通钢筋,10,14,灰区/证据不足,否,0.972284,recheck_with_site_evidence
普通钢筋,10,15,灰区/证据不足,否,0.973483,recheck_with_site_evidence
普通钢筋,10,22,灰区/证据不足,否,0.936025,recheck_with_site_evidence
普通钢筋,10,30,灰区/证据不足,否,0.948027,recheck_with_site_evidence
普通钢筋,10,37,灰区/证据不足,否,0.933746,recheck_with_site_evidence
普通钢筋,10,44,灰区/证据不足,否,0.943236,recheck_with_site_evidence
普通钢筋,10,51,灰区/证据不足,是,0.973468,delay_too_long_add_other_evidence
普通钢筋,10,58,灰区/证据不足,是,0.946189,delay_too_long_add_other_evidence
普通钢筋,10,90,灰区/证据不足,是,0.987376,delay_too_long_add_other_evidence
锈蚀钢筋,1,1,支持曾遭雷击,否,1.0,recheck_with_site_evidence
锈蚀钢筋,1,2,支持曾遭雷击,否,1.0,recheck_with_site_evidence
锈蚀钢筋,1,3,支持曾遭雷击,否,1.0,recheck_with_site_evidence
锈蚀钢筋,1,4,支持曾遭雷击,否,1.0,recheck_with_site_evidence
锈蚀钢筋,1,5,支持曾遭雷击,否,1.0,recheck_with_site_evidence
锈蚀钢筋,1,6,支持曾遭雷击,否,1.0,recheck_with_site_evidence
锈蚀钢筋,1,7,支持曾遭雷击,否,1.0,recheck_with_site_evidence
锈蚀钢筋,1,8,支持曾遭雷击,否,1.0,recheck_with_site_evidence
锈蚀钢筋,1,9,支持曾遭雷击,否,1.0,recheck_with_site_evidence
锈蚀钢筋,1,10,支持曾遭雷击,否,1.0,recheck_with_site_evidence
锈蚀钢筋,1,11,支持曾遭雷击,否,1.0,recheck_with_site_evidence
锈蚀钢筋,1,12,支持曾遭雷击,否,1.0,recheck_with_site_evidence
锈蚀钢筋,1,13,支持曾遭雷击,否,1.0,recheck_with_site_evidence
锈蚀钢筋,1,14,支持曾遭雷击,否,1.0,recheck_with_site_evidence
锈蚀钢筋,1,15,支持曾遭雷击,否,1.0,recheck_with_site_evidence
锈蚀钢筋,1,22,支持曾遭雷击,否,1.0,recheck_with_site_evidence
锈蚀钢筋,1,30,支持曾遭雷击,否,1.0,recheck_with_site_evidence
锈蚀钢筋,1,37,灰区/证据不足,是,1.0,delay_too_long_add_other_evidence
锈蚀钢筋,1,44,灰区/证据不足,是,1.0,delay_too_long_add_other_evidence
锈蚀钢筋,1,51,灰区/证据不足,是,1.0,delay_too_long_add_other_evidence
锈蚀钢筋,1,58,灰区/证据不足,是,1.0,delay_too_long_add_other_evidence
锈蚀钢筋,1,90,灰区/证据不足,是,1.0,delay_too_long_add_other_evidence
锈蚀钢筋,2,1,支持曾遭雷击,否,1.0,recheck_with_site_evidence
锈蚀钢筋,2,2,支持曾遭雷击,否,1.0,recheck_with_site_evidence
锈蚀钢筋,2,3,支持曾遭雷击,否,0.999999,recheck_with_site_evidence
锈蚀钢筋,2,4,支持曾遭雷击,否,1.0,recheck_with_site_evidence
锈蚀钢筋,2,5,支持曾遭雷击,否,1.0,recheck_with_site_evidence
锈蚀钢筋,2,6,支持曾遭雷击,否,1.0,recheck_with_site_evidence
锈蚀钢筋,2,7,支持曾遭雷击,否,1.0,recheck_with_site_evidence
锈蚀钢筋,2,8,支持曾遭雷击,否,1.0,recheck_with_site_evidence
锈蚀钢筋,2,9,支持曾遭雷击,否,1.0,recheck_with_site_evidence
锈蚀钢筋,2,10,支持曾遭雷击,否,1.0,recheck_with_site_evidence
锈蚀钢筋,2,11,支持曾遭雷击,否,1.0,recheck_with_site_evidence
锈蚀钢筋,2,12,支持曾遭雷击,否,1.0,recheck_with_site_evidence
锈蚀钢筋,2,13,支持曾遭雷击,否,1.0,recheck_with_site_evidence
锈蚀钢筋,2,14,支持曾遭雷击,否,1.0,recheck_with_site_evidence
锈蚀钢筋,2,15,支持曾遭雷击,否,1.0,recheck_with_site_evidence
锈蚀钢筋,2,22,支持曾遭雷击,否,1.0,recheck_with_site_evidence
锈蚀钢筋,2,30,支持曾遭雷击,否,1.0,recheck_with_site_evidence
锈蚀钢筋,2,37,灰区/证据不足,是,1.0,delay_too_long_add_other_evidence
锈蚀钢筋,2,44,灰区/证据不足,是,1.0,delay_too_long_add_other_evidence
锈蚀钢筋,2,51,灰区/证据不足,是,1.0,delay_too_long_add_other_evidence
锈蚀钢筋,2,58,灰区/证据不足,是,0.999999,delay_too_long_add_other_evidence
锈蚀钢筋,2,90,灰区/证据不足,是,1.0,delay_too_long_add_other_evidence
锈蚀钢筋,3,1,支持曾遭雷击,否,1.0,recheck_with_site_evidence
锈蚀钢筋,3,2,支持曾遭雷击,否,1.0,recheck_with_site_evidence
锈蚀钢筋,3,3,支持曾遭雷击,否,1.0,recheck_with_site_evidence
锈蚀钢筋,3,4,支持曾遭雷击,否,1.0,recheck_with_site_evidence
锈蚀钢筋,3,5,支持曾遭雷击,否,1.0,recheck_with_site_evidence
锈蚀钢筋,3,6,支持曾遭雷击,否,1.0,recheck_with_site_evidence
锈蚀钢筋,3,7,支持曾遭雷击,否,1.0,recheck_with_site_evidence
锈蚀钢筋,3,8,支持曾遭雷击,否,1.0,recheck_with_site_evidence
锈蚀钢筋,3,9,支持曾遭雷击,否,1.0,recheck_with_site_evidence
锈蚀钢筋,3,10,支持曾遭雷击,否,1.0,recheck_with_site_evidence
锈蚀钢筋,3,11,支持曾遭雷击,否,1.0,recheck_with_site_evidence
锈蚀钢筋,3,12,支持曾遭雷击,否,1.0,recheck_with_site_evidence
锈蚀钢筋,3,13,支持曾遭雷击,否,1.0,recheck_with_site_evidence
锈蚀钢筋,3,14,支持曾遭雷击,否,1.0,recheck_with_site_evidence
锈蚀钢筋,3,15,支持曾遭雷击,否,1.0,recheck_with_site_evidence
锈蚀钢筋,3,22,支持曾遭雷击,否,1.0,recheck_with_site_evidence
锈蚀钢筋,3,30,支持曾遭雷击,否,1.0,recheck_with_site_evidence
锈蚀钢筋,3,37,灰区/证据不足,是,1.0,delay_too_long_add_other_evidence
锈蚀钢筋,3,44,灰区/证据不足,是,1.0,delay_too_long_add_other_evidence
锈蚀钢筋,3,51,灰区/证据不足,是,1.0,delay_too_long_add_other_evidence
锈蚀钢筋,3,58,灰区/证据不足,是,1.0,delay_too_long_add_other_evidence
锈蚀钢筋,3,90,灰区/证据不足,是,1.0,delay_too_long_add_other_evidence
锈蚀钢筋,4,1,支持曾遭雷击,否,1.0,recheck_with_site_evidence
锈蚀钢筋,4,2,支持曾遭雷击,否,1.0,recheck_with_site_evidence
锈蚀钢筋,4,3,支持曾遭雷击,否,1.0,recheck_with_site_evidence
锈蚀钢筋,4,4,支持曾遭雷击,否,1.0,recheck_with_site_evidence
锈蚀钢筋,4,5,支持曾遭雷击,否,1.0,recheck_with_site_evidence
锈蚀钢筋,4,6,支持曾遭雷击,否,1.0,recheck_with_site_evidence
锈蚀钢筋,4,7,支持曾遭雷击,否,1.0,recheck_with_site_evidence
锈蚀钢筋,4,8,支持曾遭雷击,否,1.0,recheck_with_site_evidence
锈蚀钢筋,4,9,支持曾遭雷击,否,1.0,recheck_with_site_evidence
锈蚀钢筋,4,10,支持曾遭雷击,否,1.0,recheck_with_site_evidence
锈蚀钢筋,4,11,支持曾遭雷击,否,1.0,recheck_with_site_evidence
锈蚀钢筋,4,12,支持曾遭雷击,否,1.0,recheck_with_site_evidence
锈蚀钢筋,4,13,支持曾遭雷击,否,1.0,recheck_with_site_evidence
锈蚀钢筋,4,14,支持曾遭雷击,否,1.0,recheck_with_site_evidence
锈蚀钢筋,4,15,支持曾遭雷击,否,1.0,recheck_with_site_evidence
锈蚀钢筋,4,22,支持曾遭雷击,否,1.0,recheck_with_site_evidence
锈蚀钢筋,4,30,支持曾遭雷击,否,1.0,recheck_with_site_evidence
锈蚀钢筋,4,37,灰区/证据不足,是,1.0,delay_too_long_add_other_evidence
锈蚀钢筋,4,44,灰区/证据不足,是,1.0,delay_too_long_add_other_evidence
锈蚀钢筋,4,51,灰区/证据不足,是,1.0,delay_too_long_add_other_evidence
锈蚀钢筋,4,58,灰区/证据不足,是,1.0,delay_too_long_add_other_evidence
锈蚀钢筋,4,90,灰区/证据不足,是,1.0,delay_too_long_add_other_evidence
锈蚀钢筋,5,1,支持曾遭雷击,否,0.999995,recheck_with_site_evidence
锈蚀钢筋,5,2,支持曾遭雷击,否,0.999985,recheck_with_site_evidence
锈蚀钢筋,5,3,支持曾遭雷击,否,0.999963,recheck_with_site_evidence
锈蚀钢筋,5,4,支持曾遭雷击,否,0.999975,recheck_with_site_evidence
锈蚀钢筋,5,5,支持曾遭雷击,否,0.999984,recheck_with_site_evidence
锈蚀钢筋,5,6,支持曾遭雷击,否,0.999986,recheck_with_site_evidence
锈蚀钢筋,5,7,支持曾遭雷击,否,0.999989,recheck_with_site_evidence
锈蚀钢筋,5,8,支持曾遭雷击,否,0.999989,recheck_with_site_evidence
锈蚀钢筋,5,9,支持曾遭雷击,否,0.999993,recheck_with_site_evidence
锈蚀钢筋,5,10,支持曾遭雷击,否,0.999997,recheck_with_site_evidence
锈蚀钢筋,5,11,支持曾遭雷击,否,0.999999,recheck_with_site_evidence
锈蚀钢筋,5,12,支持曾遭雷击,否,1.0,recheck_with_site_evidence
锈蚀钢筋,5,13,支持曾遭雷击,否,0.999999,recheck_with_site_evidence
锈蚀钢筋,5,14,支持曾遭雷击,否,0.999999,recheck_with_site_evidence
锈蚀钢筋,5,15,支持曾遭雷击,否,0.999999,recheck_with_site_evidence
锈蚀钢筋,5,22,支持曾遭雷击,否,0.999979,recheck_with_site_evidence
锈蚀钢筋,5,30,支持曾遭雷击,否,0.999991,recheck_with_site_evidence
锈蚀钢筋,5,37,灰区/证据不足,是,0.999993,delay_too_long_add_other_evidence
锈蚀钢筋,5,44,灰区/证据不足,是,0.999998,delay_too_long_add_other_evidence
锈蚀钢筋,5,51,灰区/证据不足,是,1.0,delay_too_long_add_other_evidence
锈蚀钢筋,5,58,灰区/证据不足,是,0.999972,delay_too_long_add_other_evidence
锈蚀钢筋,5,90,灰区/证据不足,是,0.99996,delay_too_long_add_other_evidence
锈蚀钢筋,6,1,支持曾遭雷击,否,1.0,recheck_with_site_evidence
锈蚀钢筋,6,2,支持曾遭雷击,否,1.0,recheck_with_site_evidence
锈蚀钢筋,6,3,支持曾遭雷击,否,1.0,recheck_with_site_evidence
锈蚀钢筋,6,4,支持曾遭雷击,否,1.0,recheck_with_site_evidence
锈蚀钢筋,6,5,支持曾遭雷击,否,1.0,recheck_with_site_evidence
锈蚀钢筋,6,6,支持曾遭雷击,否,1.0,recheck_with_site_evidence
锈蚀钢筋,6,7,支持曾遭雷击,否,1.0,recheck_with_site_evidence
锈蚀钢筋,6,8,支持曾遭雷击,否,1.0,recheck_with_site_evidence
锈蚀钢筋,6,9,支持曾遭雷击,否,1.0,recheck_with_site_evidence
锈蚀钢筋,6,10,支持曾遭雷击,否,1.0,recheck_with_site_evidence
锈蚀钢筋,6,11,支持曾遭雷击,否,1.0,recheck_with_site_evidence
锈蚀钢筋,6,12,支持曾遭雷击,否,1.0,recheck_with_site_evidence
锈蚀钢筋,6,13,支持曾遭雷击,否,1.0,recheck_with_site_evidence
锈蚀钢筋,6,14,支持曾遭雷击,否,1.0,recheck_with_site_evidence
锈蚀钢筋,6,15,支持曾遭雷击,否,1.0,recheck_with_site_evidence
锈蚀钢筋,6,22,支持曾遭雷击,否,1.0,recheck_with_site_evidence
锈蚀钢筋,6,30,支持曾遭雷击,否,1.0,recheck_with_site_evidence
锈蚀钢筋,6,37,灰区/证据不足,是,1.0,delay_too_long_add_other_evidence
锈蚀钢筋,6,44,灰区/证据不足,是,1.0,delay_too_long_add_other_evidence
锈蚀钢筋,6,51,灰区/证据不足,是,1.0,delay_too_long_add_other_evidence
锈蚀钢筋,6,58,灰区/证据不足,是,1.0,delay_too_long_add_other_evidence
锈蚀钢筋,6,90,灰区/证据不足,是,1.0,delay_too_long_add_other_evidence
锈蚀钢筋,7,1,灰区/证据不足,否,0.958564,recheck_with_site_evidence
锈蚀钢筋,7,2,灰区/证据不足,否,0.943885,recheck_with_site_evidence
锈蚀钢筋,7,3,灰区/证据不足,否,0.926408,recheck_with_site_evidence
锈蚀钢筋,7,4,灰区/证据不足,否,0.934168,recheck_with_site_evidence
锈蚀钢筋,7,5,灰区/证据不足,否,0.942408,recheck_with_site_evidence
锈蚀钢筋,7,6,灰区/证据不足,否,0.943971,recheck_with_site_evidence
锈蚀钢筋,7,7,灰区/证据不足,否,0.948647,recheck_with_site_evidence
锈蚀钢筋,7,8,灰区/证据不足,否,0.948166,recheck_with_site_evidence
锈蚀钢筋,7,9,灰区/证据不足,否,0.95395,recheck_with_site_evidence
锈蚀钢筋,7,10,灰区/证据不足,否,0.9641,recheck_with_site_evidence
锈蚀钢筋,7,11,灰区/证据不足,否,0.974645,recheck_with_site_evidence
锈蚀钢筋,7,12,支持曾遭雷击,否,0.981695,recheck_with_site_evidence
锈蚀钢筋,7,13,支持曾遭雷击,否,0.975045,recheck_with_site_evidence
锈蚀钢筋,7,14,支持曾遭雷击,否,0.975729,recheck_with_site_evidence
锈蚀钢筋,7,15,支持曾遭雷击,否,0.978679,recheck_with_site_evidence
锈蚀钢筋,7,22,灰区/证据不足,否,0.937781,recheck_with_site_evidence
锈蚀钢筋,7,30,灰区/证据不足,否,0.952055,recheck_with_site_evidence
锈蚀钢筋,7,37,灰区/证据不足,是,0.955305,delay_too_long_add_other_evidence
锈蚀钢筋,7,44,灰区/证据不足,是,0.968382,delay_too_long_add_other_evidence
锈蚀钢筋,7,51,灰区/证据不足,是,0.989174,delay_too_long_add_other_evidence
锈蚀钢筋,7,58,灰区/证据不足,是,0.929409,delay_too_long_add_other_evidence
锈蚀钢筋,7,90,灰区/证据不足,是,0.969692,delay_too_long_add_other_evidence
锈蚀钢筋,8,1,支持曾遭雷击,否,0.989679,recheck_with_site_evidence
锈蚀钢筋,8,2,支持曾遭雷击,否,0.984206,recheck_with_site_evidence
锈蚀钢筋,8,3,支持曾遭雷击,否,0.976887,recheck_with_site_evidence
锈蚀钢筋,8,4,支持曾遭雷击,否,0.98024,recheck_with_site_evidence
锈蚀钢筋,8,5,支持曾遭雷击,否,0.983628,recheck_with_site_evidence
锈蚀钢筋,8,6,支持曾遭雷击,否,0.984257,recheck_with_site_evidence
锈蚀钢筋,8,7,支持曾遭雷击,否,0.986062,recheck_with_site_evidence
锈蚀钢筋,8,8,支持曾遭雷击,否,0.98588,recheck_with_site_evidence
锈蚀钢筋,8,9,支持曾遭雷击,否,0.98804,recheck_with_site_evidence
锈蚀钢筋,8,10,支持曾遭雷击,否,0.991555,recheck_with_site_evidence
锈蚀钢筋,8,11,支持曾遭雷击,否,0.994795,recheck_with_site_evidence
锈蚀钢筋,8,12,支持曾遭雷击,否,0.996684,recheck_with_site_evidence
锈蚀钢筋,8,13,支持曾遭雷击,否,0.994905,recheck_with_site_evidence
锈蚀钢筋,8,14,支持曾遭雷击,否,0.995101,recheck_with_site_evidence
锈蚀钢筋,8,15,支持曾遭雷击,否,0.995904,recheck_with_site_evidence
锈蚀钢筋,8,22,支持曾遭雷击,否,0.981757,recheck_with_site_evidence
锈蚀钢筋,8,30,支持曾遭雷击,否,0.987364,recheck_with_site_evidence
锈蚀钢筋,8,37,灰区/证据不足,是,0.988568,delay_too_long_add_other_evidence
锈蚀钢筋,8,44,灰区/证据不足,是,0.992887,delay_too_long_add_other_evidence
锈蚀钢筋,8,51,灰区/证据不足,是,0.998321,delay_too_long_add_other_evidence
锈蚀钢筋,8,58,灰区/证据不足,是,0.979476,delay_too_long_add_other_evidence
锈蚀钢筋,8,90,灰区/证据不足,是,0.969692,delay_too_long_add_other_evidence
锈蚀钢筋,9,1,灰区/证据不足,否,0.933044,recheck_with_site_evidence
锈蚀钢筋,9,2,灰区/证据不足,否,0.913153,recheck_with_site_evidence
锈蚀钢筋,9,3,灰区/证据不足,否,0.890496,recheck_with_site_evidence
锈蚀钢筋,9,4,灰区/证据不足,否,0.900456,recheck_with_site_evidence
锈蚀钢筋,9,5,灰区/证据不足,否,0.911245,recheck_with_site_evidence
锈蚀钢筋,9,6,灰区/证据不足,否,0.913285,recheck_with_site_evidence
锈蚀钢筋,9,7,灰区/证据不足,否,0.919531,recheck_with_site_evidence
锈蚀钢筋,9,8,灰区/证据不足,否,0.918889,recheck_with_site_evidence
锈蚀钢筋,9,9,灰区/证据不足,否,0.926722,recheck_with_site_evidence
锈蚀钢筋,9,10,灰区/证据不足,否,0.94082,recheck_with_site_evidence
锈蚀钢筋,9,11,灰区/证据不足,否,0.956071,recheck_with_site_evidence
锈蚀钢筋,9,12,灰区/证据不足,否,0.96682,recheck_with_site_evidence
锈蚀钢筋,9,13,灰区/证据不足,否,0.956657,recheck_with_site_evidence
锈蚀钢筋,9,14,灰区/证据不足,否,0.957725,recheck_with_site_evidence
锈蚀钢筋,9,15,灰区/证据不足,否,0.962179,recheck_with_site_evidence
锈蚀钢筋,9,22,灰区/证据不足,否,0.905181,recheck_with_site_evidence
锈蚀钢筋,9,30,灰区/证据不足,否,0.924275,recheck_with_site_evidence
锈蚀钢筋,9,37,灰区/证据不足,是,0.928445,delay_too_long_add_other_evidence
锈蚀钢筋,9,44,灰区/证据不足,是,0.946664,delay_too_long_add_other_evidence
锈蚀钢筋,9,51,灰区/证据不足,是,0.97867,delay_too_long_add_other_evidence
锈蚀钢筋,9,58,灰区/证据不足,是,0.897627,delay_too_long_add_other_evidence
锈蚀钢筋,9,90,灰区/证据不足,是,0.788617,delay_too_long_add_other_evidence
锈蚀钢筋,10,1,支持曾遭雷击,否,0.99866,recheck_with_site_evidence
锈蚀钢筋,10,2,支持曾遭雷击,否,0.997569,recheck_with_site_evidence
锈蚀钢筋,10,3,支持曾遭雷击,否,0.995845,recheck_with_site_evidence
锈蚀钢筋,10,4,支持曾遭雷击,否,0.996668,recheck_with_site_evidence
锈蚀钢筋,10,5,支持曾遭雷击,否,0.997443,recheck_with_site_evidence
锈蚀钢筋,10,6,支持曾遭雷击,否,0.997579,recheck_with_site_evidence
锈蚀钢筋,10,7,支持曾遭雷击,否,0.997959,recheck_with_site_evidence
锈蚀钢筋,10,8,支持曾遭雷击,否,0.997922,recheck_with_site_evidence
锈蚀钢筋,10,9,支持曾遭雷击,否,0.998353,recheck_with_site_evidence
锈蚀钢筋,10,10,支持曾遭雷击,否,0.998987,recheck_with_site_evidence
锈蚀钢筋,10,11,支持曾遭雷击,否,0.999483,recheck_with_site_evidence
锈蚀钢筋,10,12,支持曾遭雷击,否,0.999723,recheck_with_site_evidence
锈蚀钢筋,10,13,支持曾遭雷击,否,0.999498,recheck_with_site_evidence
锈蚀钢筋,10,14,支持曾遭雷击,否,0.999526,recheck_with_site_evidence
锈蚀钢筋,10,15,支持曾遭雷击,否,0.99963,recheck_with_site_evidence
锈蚀钢筋,10,22,支持曾遭雷击,否,0.997027,recheck_with_site_evidence
锈蚀钢筋,10,30,支持曾遭雷击,否,0.998215,recheck_with_site_evidence
锈蚀钢筋,10,37,灰区/证据不足,是,0.998456,delay_too_long_add_other_evidence
锈蚀钢筋,10,44,灰区/证据不足,是,0.999188,delay_too_long_add_other_evidence
锈蚀钢筋,10,51,灰区/证据不足,是,0.999893,delay_too_long_add_other_evidence
锈蚀钢筋,10,58,灰区/证据不足,是,0.996247,delay_too_long_add_other_evidence
锈蚀钢筋,10,90,灰区/证据不足,是,0.998281,delay_too_long_add_other_evidence
